key,start,end,sentence,anger,confident,disgust,dominant,eloquent,entertaining,fear,gender,happiness,humorous,is_opinion,narcissist,nervous,passionate,persuasive,relaxed,reserved,sadness,sarcastic,surprise,sentiment,secret_word1,secret_word2,secret_word3
HfTLQqNNsnM_39,168.03,170.25,je donné conseils pour attirer garçon,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
HfTLQqNNsnM_40,170.55,174.39,comme tu peux le constater joue un rôle important au début pour ça faut la soigner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
HfTLQqNNsnM_41,175.01,179.98,ensuite une fois commencera à te parler il va à ton charme et il ne fera plus trop attention à ton physique,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,banane,bureau,augmenter
HfTLQqNNsnM_42,180.97,182.31,est quand même de rester naturel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
HfTLQqNNsnM_43,182.65,186.91,donc pour que le garçon soit attiré par ton charme ton intelligence et ton talent,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,banane,bureau,augmenter
HfTLQqNNsnM_44,187.2,190.59,comme ça si un jour ton coiffeur rate ta coupe ton copain ne te quittera pas,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,banane,bureau,augmenter
HfTLQqNNsnM_45,191.17,193.57,a dimanche prochain et si tu pas encore fait le premier pas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,banane,bureau,augmenter
ybgknUOTpd4_0,4.41,13.21,bonjour nous allons maintenant parler des acides nucléiques les acides nucléiques sont à la base de et on va à leur structure aux bases moléculaires de,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
ybgknUOTpd4_1,13.879,54.15,la structure des acides nucléiques est illustré sur cette image on a trois parties au centre on a un sucre à une extrémité un phosphate et à extrémité une base deux types nucléiques nous intéressent adn et arn si on tout sucre il est différent entre les deux on a un ribose dans acide et un pour acide on a ensuite un phosphate qui est aussi une partie qui est invariante dans ou dans et qui permet de relier les bases entre elles,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
ybgknUOTpd4_2,54.44,65.92,de relier les monomère entre eux pour former le polymère un premier acide nucléique est relié à son voisin par le phosphate de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,monomaire,polimaire,relier
ybgknUOTpd4_3,66.89,70.16,donc le sucre du premier est relié au phosphate du second,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,sentiments,émotions,attributs
ybgknUOTpd4_4,71.1,74.37,on a ensuite une partie qui est variable au niveau de la base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,{},{},{}
ybgknUOTpd4_5,75.06,80.87,il y a cinq bases différentes adenine thymine guanine cytosine et uracile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,sentiments,émotions,attributs
ybgknUOTpd4_6,81.31,95.79,les premières sont présentes dans et remplace la thymine dans en général on les désigne par là première lettre de leur nom a t g c pour et a c g u pour,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,{},{},{}
ybgknUOTpd4_7,97.409,102.885409,qui est contenue dans ou dans est contenue dans lenchaînement des bases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.3333333333333333,banane,bureau,augmenter
ybgknUOTpd4_8,103.38,105.0,ce appelle la séquence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,banane,bureau,augmenter
ybgknUOTpd4_9,105.79,115.83,la séquence des bases le long du brin ou du brin contient génétique le deuxième point qui est important la complémentarité,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,banane,bureau,augmenter
ybgknUOTpd4_10,116.83,118.45,on peut voir ici une image,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,banane,bureau,augmenter
ybgknUOTpd4_11,119.0,121.15,de ce appelle la double hélice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,sentiments,émotions,attributs
ybgknUOTpd4_12,122.13,136.989,et on voit bien les bases qui interagissent les unes avec les autres en fait on a une complémentarité de g avec c qui forment ensemble trois liaisons hydrogène et de a avec t qui forment ensemble deux liaisons hydrogène,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,banane,bureau,augmenter
ybgknUOTpd4_13,138.079,141.659,cette complémentarité permet de faire la copie de,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
ybgknUOTpd4_14,143.319,152.907272,on va partir de la séquence des brins on va pouvoir construire la séquence du brin complémentaires ça permet aussi de copier ladn en arn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,sentiments,émotions,attributs
ybgknUOTpd4_15,152.907272,155.149617,cest ce que lon appelle la transcription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,banane,bureau,augmenter
ybgknUOTpd4_16,155.259,169.529,ces deux parties sont cruciales pour comprendre dans les organismes vivants la séquence en bases le long du brin ou et la complémentarité des bases qui permettent de faire des copies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,banane,bureau,augmenter
ybgknUOTpd4_17,169.669,173.489,on comprend bien que si on a une erreur de copie parce que la complémentarité se fait mal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.3333333333333333,banane,bureau,augmenter
ybgknUOTpd4_18,173.969,178.549,on va avoir ce que appelle une mutation qui va se répercuter en aval la protéine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,{},{},{}
ybgknUOTpd4_19,179.769,184.289,on a donc là les éléments essentiels de au niveau moléculaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,banane,bureau,augmenter
ybgknUOTpd4_20,184.789,192.699,la séquence des bases sur ou et la complémentarité des bases qui permet la copie et le passage au niveau de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
ybgknUOTpd4_21,193.849,197.413118,on pourra ensuite voir le passage au niveau de la protéine dans une vidéo suivante,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.3333333333333333,banane,bureau,augmenter
9HYvUk161nA_0,0.05,6.99,bonjour je suis david honnorat le créateur de movieland qui donne lieu à la sortie de movieland le guide ultime du cinéma aux éditions hachette heroes,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0,banane,bureau,augmenter
9HYvUk161nA_1,13.38,16.42,en fait de départ que moi je vois le cinéma comme un tout,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
9HYvUk161nA_2,16.52,22.77,et du coup je me suis longtemps demandé comment je pouvais représenter ma vision de du cinéma,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
9HYvUk161nA_3,23.3,25.35,de dessiner une carte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,banane,bureau,augmenter
9HYvUk161nA_4,25.4,41.87,et ce que fait en fait avec movieland et de dessiner une carte gigantesque hyper détaillée qui représente plus de films organisée de manière thématique par genre et sur laquelle les routes sont signifiantes,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.6666666666666666,banane,bureau,augmenter
9HYvUk161nA_5,41.99,51.49,et le livre qui est un guide propose justement une cinquantaine de parcours à travers la carte qui sont autant de propositions thématiques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,banane,bureau,augmenter
9HYvUk161nA_6,51.54,59.96,donc on va passer à travers les films de boxe les les comédies musicales les comédies romantiques les films qui font pleurer,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,{},{},{}
9HYvUk161nA_7,59.98,65.73,et en fait cette approche de la cinéphilie qui est à la fois décomplexée et aussi ludique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,{},{},{}
9HYvUk161nA_8,65.81,72.1,chaque chapitre du livre correspond à un itinéraire un peu comme comme pour les livres de randonnée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,banane,bureau,augmenter
9HYvUk161nA_9,72.12,76.96,on donne un niveau de difficulté la durée aussi faut pour couvrir la dizaine de films qui composent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,sentiments,émotions,attributs
9HYvUk161nA_10,77.64,81.6,et en fait mon idée a été de de spécialistes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
9HYvUk161nA_11,82.1,88.99,il y a une petite dizaine de contributeurs en plus de mes propres textes qui ont proposé des itinéraires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,banane,bureau,augmenter
9HYvUk161nA_12,89.04,103.23,par exemple jacky goldberg qui est spécialiste de la comédie américaine a proposé deux parcours vraiment dans cette thématique arnaud bordas a écrit sur les monstres anna marmiesse sur les comédies musicales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
9HYvUk161nA_13,103.8,129.98,à chaque fois essayé de chercher vraiment des spécialistes de la thématique à traiter pour pouvoir à explorer que créé donc moi rédigé à peu près la moitié des itinéraires du livre je peux parler un petit peu plus spécifiquement de,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,banane,bureau,augmenter
9HYvUk161nA_14,130.51,136.4,un itinéraire qui va de pinocchio à weird science une créature de rêve de john hughes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,banane,bureau,augmenter
9HYvUk161nA_15,136.86,143.37,et la thématique de ce parcours les créatures et les robots qui aimeraient être humains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,{},{},{}
9HYvUk161nA_16,143.79,150.49,donc clairement pinocchio est parfait de ça le pantin qui rêve un petit garçon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,sentiments,émotions,attributs
9HYvUk161nA_17,150.94,155.15,et puis en fait en partant de pinocchio on arrive assez vite à,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
9HYvUk161nA_18,157.94,158.94,de steven spielberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,banane,bureau,augmenter
9HYvUk161nA_19,158.99,164.29,en fait à travers ce parcours on va explorer des films qui répondent à cette même thématique et ces même problématiques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,banane,bureau,augmenter
9HYvUk161nA_20,164.29,169.42,et en fait ces rapprochements à mon sens enrichissent la lecture peut avoir des films,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.6666666666666666,banane,bureau,augmenter
9HYvUk161nA_21,169.96,182.0,on va passer par exemple par le film de pixar robot qui ne cherche pas être humain mais qui va en découvrir les sentiments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,sentiments,émotions,attributs
9HYvUk161nA_22,182.06,197.24,on passe aussi par un film comme la fiancée de frankenstein qui recoupe un peu les mêmes thématiques ou air doll de kore eda qui se consacre à une poupée gonflable qui devient humaine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,banane,bureau,augmenter
9HYvUk161nA_23,197.39,215.26,du coup ce qui est assez intéressant et on le voit bien que cet itinéraire que autour même thématique on peut traverser les époques on peut traverser les genres on peut traverser des approches qui cinématographiquement paraissent pas du tout homogènes et pourtant il ya quelque chose qui relie ces films et il ya quelque chose qui fait que quelque chose en plus se crée,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3333333333333333,{},{},{}
9HYvUk161nA_24,215.77,222.45,et vraiment tout le livre est autour de ça autour de ce qui se crée quand on aménage des connexions entre les films,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,banane,bureau,augmenter
9HYvUk161nA_25,223.04,243.61,et la carte en plus du livre à laquelle on peut toujours revenir vraiment participe à cette dynamique qui fait va pouvoir passer du temps sur la carte on va pouvoir passer du temps dans qui permet de cocher les films a vus pour en fait faire vivre sa cinéphilie et la vivre comme un voyage,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6666666666666666,banane,bureau,augmenter
ZvQ2nifrUrg_0,5.0,26.34,les dissociés avec et par les suricate est assurément de dans la sphère des web films bon en même temps tu me diras il y en a pas des masses hein un couple trop ordinaire pas la routine de leur vie se réveille un beau matin dans le corps de jeunes hommes et embarqué dans une aventure qui les dépasse le tout en faisant la nounou pour un grand barbu habité par petite fille,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.3333333333333335,banane,bureau,augmenter
ZvQ2nifrUrg_1,27.04,39.2,alors attention autant le dire tout de suite petit budget mais grosses couilles pour ce film film qui évite au passage le piège de de sketchs pour se concentrer sur une véritable petite épopée avec de vrais moments de sensualité ou même chapeau,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1.3333333333333333,banane,bureau,augmenter
ZvQ2nifrUrg_2,39.33,50.92,et pas ici mis au premier plan mais plus une espèce de petite couche de légèreté sur une intrigue vraiment serious business alors même si le manque de variété des décors ainsi que des scènes tournées en extérieur très modestes détonent un petit peu avec du récit,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6666666666666666,banane,bureau,augmenter
ZvQ2nifrUrg_3,51.26,58.1,la pilule passe sans peine grâce aux nombreux acteurs tous très convaincants et pourtant loin de leur zone de confort mention spéciale pour un vincent tirel,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.6666666666666667,{},{},{}
ZvQ2nifrUrg_4,58.44,70.14,sur orbite là le gg donc bien que le rythme ne soit pas parfait surtout pour attendre un climax légèrement trop contenu les dissociés est quand même animé par une énergie folle et des acteurs qui transforment hein,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.3333333333333333,banane,bureau,augmenter
ZvQ2nifrUrg_5,70.79,73.59,oui oui mieux corner le film encore heureux,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3333333333333333,banane,bureau,augmenter
ZvQ2nifrUrg_6,74.74,75.97,vu mon cosplay jamie rockwell,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,banane,bureau,augmenter
OOs-th7xVpw_0,0.28,3.191351,jsais pas si ça vous est déjà arrivé de regarder ou de filmer pendant un concert ou un spectacle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333,BANANE,BUREAU,ATTRIBUTS
OOs-th7xVpw_1,3.46,3.88,avec ça,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,banane,bureau,augmenter
OOs-th7xVpw_2,4.3,6.596216,ben disons que certains sont bien décidés à mettre fin à cette pratique,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3333333333333333,banane,bureau,augmenter
OOs-th7xVpw_3,6.66,22.881282,a cqui parait lhumoriste florence foresti ne veut plus de téléphones portables florence foresti est la première humoriste française à faire appel à un système assez radical pour empêcher ses spectateurs dutiliser leurs téléphones portables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,sentiments,émotions,attributs
OOs-th7xVpw_4,22.95,24.41,ça yondr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,banane,bureau,augmenter
OOs-th7xVpw_5,24.66,29.06,une sorte de petite pochette dans laquelle on enferme son téléphone à,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,banane,bureau,augmenter
OOs-th7xVpw_6,29.58,31.91,et ne peut déverrouiller la sortie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,banane,bureau,augmenter
OOs-th7xVpw_7,32.06,32.95,et pas le choix,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,banane,bureau,augmenter
OOs-th7xVpw_8,34.43,37.16,ça ou la sortie sans remboursement,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3333333333333333,banane,bureau,augmenter
OOs-th7xVpw_9,37.31,43.5,première raison ça évite de se retrouver avec à côté qui check toutes les minutes ses messages ou facebook par exemple,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6666666666666666,banane,bureau,augmenter
OOs-th7xVpw_10,44.18,45.03,vrai que relou,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6666666666666666,banane,bureau,augmenter
OOs-th7xVpw_11,45.3,46.33,bon pas que je le fais jamais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,banane,bureau,augmenter
OOs-th7xVpw_12,46.72,48.2305,je suis loin dêtre parfait vous savez,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,banane,bureau,augmenter
OOs-th7xVpw_13,48.31,53.22,mais la véritable raison que florence foresti ne veut pas retrouver son spectacle sur les réseaux sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,sentiments,émotions,attributs
OOs-th7xVpw_14,53.37,55.71,alors évidemment ça ne plait pas à tout le monde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3333333333333333,banane,bureau,augmenter
OOs-th7xVpw_15,55.95,59.57,sur facebook par exemple certains parlent à la liberté,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,sentiments,émotions,attributs
OOs-th7xVpw_16,59.91,61.74,ou encore caprice de star,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3333333333333333,banane,bureau,augmenter
